text,total_words,num_nouns,num_verbs,num_adjs,avg_word_len,label
"My tone is my entire world. I was right there. I was lot of lowly ending memories of it. I used to play there with my friends and cousins during my earlier. In my community, everyone could tell. My tone has many trees. I can only think of one spot. I enjoyed very well in my tone. My favorite place is my home town. In my home town, I enjoyed well. I get a lot of happiness from my home town because of my friends, family and relatives. There is more enough.",107,25,14,6,3.4299065420560746,2.5
"My school playground is very big. It's very huge. There are trees at the boundaries. All the trees cover the edges of the playground. And there were children approximately at 30 to 40 who play daily in the playground. I heard birds chirping, water falling from the water cooler. And the wind touches the leaves of the tree. And the tree leaves genses them. The birds plays with the tree leaves. They make their nest on the tree. The school children playing cricket. And on the other side, some children playing football. Football is a popular game between children nowadays. It can be seen playing by the children in maximum playgrounds of the school.",131,32,21,6,4.106870229007634,2.0
"The journey to the Tokyo is often an immense experience and especially travelling by the train through the tunnels and Japanese contribute. As the train players pass large greenery and traditional wooden forces seems immensely happiness and give it a pleasure more, because it is a very important experience while travelling. And the Tokyo is an old for exotic cousins and including local specials like multi-course or cousins. Some places are there and we have to travel more comfortably and safely to the destination. While visiting the places, we love to enjoy the sceneries and the surroundings by seeing them and we have to love.",112,23,17,11,4.732142857142857,2.0
"Well, when I saw, when I imagine about school pre-gam, I imagine about slides and hexaws, where little children are playing. I also saw cricket, basketball, volleyball and many other sports and RPTI as well. That guy trained us on the varieties of sports, sports like Kabaddi and high jump, long jump. Also, I remind about the time when I play Kabaddi for my school team.",79,21,9,5,3.8734177215189876,2.0
"crowded market has many people, the market which have crowded people and the people unable to buy anything with the people, people who were around them. In the crowded market there is a full of crowd that people can't buy easily anything. So the in charge of that market has to clear all the things, all the crowd in the market. So that people can buy easily.",75,18,11,4,3.9066666666666667,2.0
"Recently I visited a cemetery with one of my friends, a man named Edkar and four members from all native villages to Zagaya, with my friends and there was a famous footballer. I'm moving to a good and bad time town, I will spend more time in the beach, that was a good experience.",61,14,7,6,3.721311475409836,2.0
"Well, at the time I reached the resort, I go to my room, I relax for a bit then I just close and go to the pool, relax, take any tour is available on the locations and also party. I like to party and I like to meet people around the resort, trying to relax, trying to use all the facilities in the location to relax and make any funny and happier memories of it.",84,15,15,3,3.4285714285714284,3.0
I was visited to one of the largest crowded market in a new Delhi where I go to buy a product for my wife like clothes and everything for their stuff. So over there we are purchasing all this stuff but there are so much crowd on that day. It's a Sunday and weekend that's why maybe. So we came to know that on Sunday and Saturdays it's have lots of crowded over here and we have to make sure that we can go in weekends rather than the Saturday and Sunday. So over there if you come to the weekdays you will receive a last crop.,115,20,18,7,3.6608695652173915,2.0
"Well, when I stay at the resort, what I like to do is always be on the pool early on the morning. I love to swim at the pool on a resort and also I love to be at a resort because you know, you can wear shirts, you can feel the environment, all the nature there. It's a great experience and I go to a resort on every single vacation. It's simply awesome.",85,12,15,3,3.2941176470588234,3.0
My favorite hobby is just playing the video game and playing cricket. I use the phone to play the video game. I have enough to play the cricket because of the four years I am simply the endless continuous playing the FIFA. I do shoot two other games like PUBG and I also get a bit more playing cricket. But normally I really play the FIFA in my phone. I play with my friends and near my friends. I love to play 2-1 our day.,92,20,15,5,3.6847826086956523,3.0
"My favorite hobby is playing chess. I would like to play chess when I am playing chess. And the most important thing in the chess is I would be very happy when playing with an opponent. When I have been the game, I will gain so much of confidence. And I was the most important thing also about it to her. This kind of hobbies. It will help my increasing my cognition ability and thinking ability increases my IQ level. And it will improve the brain performance for thinking and thinking in different ways. So this just helps the end of my ability.",113,25,18,6,3.938053097345133,2.5
"My favorite hobby is watching TV. I like the most to watch TV because I enjoy it a lot because we watch TV with my whole family so that I am very happy and we laugh at the same time and we cry at the same time for each scenes. I need a smart TV with a 45 inch so that we can be very happy to see at the TV. My whole family, my father and mother and my sister, we all sit at the evening and we watch TV like swims like a wedding car and etc. My TV will be very enjoyable. Most of the time we watch TV at the evening so that we are very happy to watch. So this is my favorite hobby.",138,28,19,12,3.2753623188405796,3.5
"The happiest day of my life is different for everyone and can be anything small to be. In my case it was a day when I scored the highest in my class. The happiest day of my life was full of joy and fun and everyone was praising me. My friends and family were proud of me for doing something that no one believed I could achieve. And I was actually in previous I was doing poorly in my studies, coding average marks. So however I go to tuition and my parents gave me confidence. So I kept studying, trying to improve and finally got what I am in for. And the day after the happiest day of my life was full of hope and positive energy and everyone was praised to me, my family and my friends and everyone was very supportive and they also",156,31,28,12,3.7884615384615383,3.0
My favorite holiday destination would be Malaysia because there is a nice place delicious food and friendly people. Malaysia is famous for KLCC high building. It was very high and awesome since my hobby is taking photographs so there is a good place to be placed boosting and enhance my skills. It is my day. Shimla was also my favorite in my summer holidays destination in India. It is a capital of the state of Himatal Pradesh. I visited with my friends and we enjoyed them and it was good.,97,26,16,10,4.154639175257732,2.5
"The scene of a flood. For me, flood caused by the typhoon which is coming from the heavy rain and it will affect many people lives. It will also affect the lives of the people when it comes to working because of the flood that caused after rain. It might have a delay coming from work and also it caused some damage especially to the property of our people that will also cause their inconvenience and also this flood is actually coming from nature and this is something out of control that will also need to work on also.",104,21,17,2,4.076923076923077,2.5
"Yes, my hobby is to play with my friends and colleagues and other people who are there in the ground. So, when I am playing, in case my self is feeling very happy and feels very peaceful mind and the body is under situation is very comfortable. There are only two players playing cricket like a bat ball and some tools on it. So, that is why I need to enjoy with that people. Yes, of course I enjoy when I play with my colleagues friends. I enjoy a lot because of everybody having different thoughts and different thoughts. So, different studies in the world.",118,25,18,8,3.8559322033898304,2.5
now I have order no This light and smoke and spark of acceptance and self-confidence. I was in different musical stuff from TV and I had this phenomenon. I was in the musical and I was in the musical and I was in the musical and I had this phenomenon. I could have it because I was in TV as a lot of knowledge in various fields. There was a channel called TV which was in the web office. I was the news on my web channel such as an online history channel or another informative channel. These are some of the biggest news and I encourage you to learn about different aspects of life.,122,25,16,13,3.8442622950819674,2.5
"Well, I love staying at a resort because it's fun. You have time to spend with family, with maybe your partner. You enjoy the facilities of the resort and maybe like the pool, maybe like the beach. You enjoy a lot of food. I don't know, maybe if you find some activities besides the resort, maybe something like snorkeling, maybe something like scuba diving or geckys, that...",81,17,11,1,3.8271604938271606,3.0
"Okay, a flute is a natural disaster caused by heavy and continuous rainfall in a place for a long time. Heavy rain, cyclones, storms, etc. And can lead to flooding in this area, the weather reserve waterfall by rain. And when it rains continuously for a long time, water overflow cows in a flurry. Flurry in is an overflowing of water, until that is normally dry. Fluts can happen during heavy rains when ocean waves come on shore.",91,26,9,9,3.89010989010989,3.0
"So we stayed in that resort because we want to go on the vacations, that's why we choose that resort. However it's far a little bit on the place where we went, on the place we've been there, but when we went there, that resort was so nice and beautiful. Also the people there was so kind and they were accommodating us very nicely.",74,9,14,3,3.6216216216216215,2.0
So my favorite hobby is drawing. So drawing makes me to relax in my free time. So I like to draw in my free time. I enjoy the most about my hobbies to think creative or to draw some creative things. Yeah my tools for drawing is I like to draw with pencil and I use also some sketches and also pens too. So I like to enjoy practicing drawing. So I would like to also learn some more about my drawing and that.,91,9,22,5,3.5714285714285716,3.0
"Recently I have went to one of the market, it was very crowded, there is no space to buy the vegetables and everything, water required. So it is very difficult to go that much of crowded market people and market. So whenever we are going we need to go early or before, early or after early because whenever we go it is too difficult to buy the vegetables or something else, it is too difficult, it is very hard to buy everything.",91,12,18,9,3.8241758241758244,2.0
"Well, my favorite hobby, I can say my favorite is listening to music and watching movie and watching Fubo. After this hobby, I think I love them in a separate way. I remember I can tell you really that when I'm down, the person I can do when I'm down is to listen to music because it's going to elevate me, elevate my mind, my thoughts, me as a person. But when we talk about when I want to have fun, I love to watch movie, I love movie a lot, I love movie a very interesting movie. Other than movie, you can see me watching Fubo, which is so exciting. Those are the things I really love and I love to practice.",144,21,31,6,3.3958333333333335,2.0
My favorite place to visit is the ocean. I live in a landlocked state so it takes a lot of time and effort to get to the ocean. I really have to set aside time once a year so I can visit this favorite place of mine. I love to eat seafood. It's one of my favorites so I really take advantage of being in the location to enjoy seafood. I can't really choose the season I go since I have to coordinate around when I can have vacation which is usually around the spring or summer time. And I really just love the ocean because it's very freeing to be there and I feel like I can really relax.,130,22,25,5,3.6076923076923078,5.0
"My favorite hobby is mostly playing cricket and also watching cricket matches on the television. I do really love to play cricket and also at the same time I love to watch them in the TV. I mostly watch when it is the season and I also play video games on mobile, mostly cricket games. My tools are just my bad, that is all I need to play. I mostly play it with my friends and that is what I do. I get my hobby mostly playing on the TV.",98,16,20,5,3.5408163265306123,3.5
"My favorite place to visit is Amal. To reach to Amal, I first take a bus which drop me at the location from where the Amal is 2 kilometers away. Then I have to reach to the Amal from the location where the bus dropped me. I took an auto. Then I reach to the Amal and I see where Amal. So, I see a lot of people are approaching towards Amal to chill.",82,19,15,1,3.3658536585365852,3.0
"This day of my life was the first time I met with my spouse. The day was the first day after I met on the long distance relationship for the four long years. This day makes me very special because that is the first time we met and we had a get-together and we had a date at night as well. Whenever I think about the day, I feel very lucky and it was a base day and a base day of my life.",89,17,12,10,3.4157303370786516,2.0
"My favorite hobby is cooking food. Cooking food is my passion. I love to cook such different kinds of foods which I love to eat the food and cook the food, feed the food to different kinds of people. I like to cook different kinds of varieties of food which were very unique. I would sometimes it may fail and sometimes I would cook very good. Many of the people appreciate me for my food and most of the people love my food which I cook. I love to cook and that was my most favorite hobby. There are many tools that in my hobby I just enjoy my hobby. I would just enjoy making food. Making food is my hobby and I just love making different kinds of food and feed to them. I would sometimes it may fail and sometimes I would cook.",157,28,33,13,3.732484076433121,3.0
"My goal in life has always been to be the best business consultant and this was fueled when I was young growing up. There's this one time I went to the bank and I saw one bank I was sitting there and it was an amazing guy that way here dressed. He was so amazing, you know, and I loved how he looked. I stayed one time, I want to be, you know, an accountant and I've worked very hard for me to come this far. A lot of challenges, especially financial for me to attain my education has been very hard because I come from a poor background and poor family. But obviously my children motivates me each and every day to wake up and do more and be the best rational of myself and by doing so I've become the best accountant.",159,21,36,10,3.6226415094339623,4.0
"Yeah, my goal, I want to become a business and organize a business and maintain and the challenges I would like to face whatever it is and my motivation comes from my life by seeing other people who are trained themselves without losing their faith and giving up. The stories of them will motivate me and want to reach the goal.",65,11,15,1,4.123076923076923,3.0
"Well, a playground is a place where you can go with your kids. Then the kids can develop their skills there. Also, socialize with other kids. There are a lot of games like the monkey bars, castles, and the Swissers. And a lot of things that made your kids develop their abilities and develop in a better way in the environment. There are a lot of type of programs. There are more artificial ones that are also natural ones. I prefer the natural ones because you are more in contact with nature and it's more...",108,26,14,6,3.8518518518518516,3.0
"programs this o what One of us, a favorite location where we can find full treatment and happiness. I also have a favorite place where I enjoy spending the majority of my time. My house is where I like to be. I enjoy spending my time there. It was lovely and quiet and...",59,9,11,4,3.711864406779661,3.0
"Once upon a time, we, with five friends, went on a tube, went on a deep tour with a driver agent on a monolith and we stayed on a resort and we stayed around we stayed at a resort and after that, when we checked in in the resort after that night we played with you, you know we played and after that we went on the floor top to see the night we of the city Manali and to enjoy the night view of a resort as well. After that we all enjoyed full night at the resort.",107,21,13,2,3.4205607476635516,2.0
"My goal is I want to earn sufficient and enough money for me and my family and to clear all the loans. Actually we have constructed a house so far that there is so much home loan is there. To clear that loan I want to earn money. My goal is to earn sufficient money for my family and this goal is important for me to clear all my debt. To achieve this goal I am working so much hard on academics and training and blessings. So I will be staying focused in the achievement of the goal. My motivation is my family only because my mother, father and mother helps me to stay focused in achieving my goal.",127,27,26,6,3.795275590551181,3.5
"When you go to a wet market or to the market, you usually see two sections, the wet section and the dry section. Now normally I personally do not like going to the wet section of the market because as it's mentioned it's wet but normally that's where the crowd is at. Especially during the mornings you'll see all the mothers, all the families, some even bringing their children with them, buying meat. This is because it's the best time to buy meat.",97,15,15,6,3.7938144329896906,3.0
"My favorite place to visit is Tirupati. So it has most wild traveling to this place. There are many places to see that it mostly consists about the beautiful nature and in this place many countries and many religions are combined there. The most food I like in these places that food which is given in the temple. In the rainy season, if this place was most beautiful because in the rainy season most of the plants will grow and the nature looks like very beautiful.",92,19,16,9,4.141304347826087,3.0
My hobby is watching TV and web series and movies. I like the most about the interior and the movies and the action. I like to encourage the habit of the interior and I just like to practice the dance and way of talking of his style. I like the most habits of him and so much interest about his behavior and his humanity and his goodness and his looks. Whatever the things I am most attractive towards him and just it's my hobby to see in the big screen like that. I just want to remember his name every day and I am so much involved with him and he is a good person. He looks good and at him.,129,26,16,7,3.6666666666666665,2.0
So we come out for recess time and I go to play on the swing set. I can see my friends there on the CSO and some other friends they're coming down the slide. We also have a thirdable so we're playing with that. We have tires that are on the ground like half of the tires outside of the ground and it's like five or six tires in a road. In a road so we jump on top of that. We play jumping on top of that and we also have a basketball court where there's some kids playing.,110,21,17,4,3.390909090909091,2.5
"The market looks pretty crowded. When you get there, even though it's not fully packed, there's still quite a lot of chatter and there's people everywhere looking at the veggies and fruit stands. There's like cheese stands and also people offering tastings of different wines and chocolates. There's even stands of international foods like Spanish and Mexican. There's even a stand for alcoholic beverages and other types of drinks. So even though it's nice and quiet in the mornings, at night times it can get pretty, pretty loud with all the parties and laughter.",111,23,15,9,4.252252252252252,5.0
The best day of my life is the moment my teacher announced that in a school I scored the highest marks in my class. Everyone appreciated me. My friends were smiling with pride. My teacher was happy and my classmates were surprised when I told my parents the field proud and the moments still I remember. And I enjoy those moments. The best day is all my school days. We are enjoyed.,79,20,14,5,3.9367088607594938,2.5
"I have a problem with my fly because I lost my fly when I was in the security. They decided to stop my new catch, but they looked and it was a problem with one bottle of water that I have with my mom and she said they decided to stop and I couldn't do it. I just have to wait like 30 minutes until they decide that I just cannot come because I have the bottle. So then when I arrived to the game it was impossible to arrive on the internet airport because it was so late so the staff came off the airport so it was so late to come in. And I just have to wait.",128,16,26,3,3.4375,2.0
"Okay, I went to live some lunch from a baby during their break on school and they were all playing on the playground. There were a huge field where there was grass on it. Some kids had their own toys playing all around. Another of them were hiding the game is called hide, which one kid just hides and they get dressed up the kids. You have to find each other and say, here it is. It was actually pretty fun. It was pretty good to see him evolving in this environment.",102,18,21,5,3.696078431372549,3.0
"Hello, this is Silna. Today I will describe about the one of the smartphone application that I use the most. The application of the smartphone which I use the most is probably a Facebook because it helps me with the daily life events happening on our society. Whenever I open a Facebook most of the videos which I see or whichever videos I see there are from our society only. So most of the time Facebook keep me aligned with the nature of the people what's going on in today's life, on environment, on news, on political parties and everything is being shown on a video. So most of the time I use Facebook and in Facebook I can also search from the certain videos they find there. So that's all. Thank you.",148,31,23,6,3.891891891891892,2.5
"Obong is the most I've ever been in my life because with my girlfriend we've been there in like one month ago. Obong is the most placed, we've been through that place with so cold and the fresh air you will see the presence of the nature and the cold water also and the most important thing, the safety of the people of there and the people are so very demure and also the the white sand and the people out there and the tree like that one stand that tree like is the biggest one in Obong.",105,21,12,7,3.7333333333333334,2.5
"The most of the, the, the, what we are doing is the most of the, the most of the, the favorite hobby is to watch movies and I used to watch the movies which gives us the a course which is a comedy movie and I used to watch with my family and the two slided for this hobby or the television and mobile etc. And I used to watch the movies which gives a family and the tightment and thriller movies and I don't like to watch the movies which are genres, horror movies etc.",105,19,20,2,3.5619047619047617,2.0
My hobbies are reading books and singing dancing and making dishes but my favorite hobbies are singing and dancing and the most enough my hobbies and I don't I require some tools for singing and dancing or my mobile for singing the lyrics by seeing the lyrics in the mobile and for dancing there is some equipments like our guitar etc etc to dance and I practice by my own self I don't require others even I prefer sometimes with enjoying or practicing my hobby with others also and my favorite hobbies are these and I enjoy the most.,102,22,21,4,4.2745098039215685,3.0
"Hello, thanks for the answer. I'm going to talk about the school playground that I had. When I was a little shy, I really enjoyed going to school, basically because on the playground, we practiced a lot of sports such as soccer, volleyball, basketball. It was a beautiful time. I remember that I had a lot of friends. Nowadays, everything has changed. So I wish everything could be like used to be before. Nowadays, everybody is not interested in playing sports anymore.",99,21,19,4,3.9292929292929295,2.5
"In the hot of the school year, the playground school is like a vibrant campus, a center-equal-full-jungle-gem stands or tall or normal with the climbing winds of lighter and ankles of excitement near by twins.",38,11,2,5,4.605263157894737,4.0
"Hi, my description about the crowded market. Yeah, when I go to crowded market, I can see people are selling vegetables, fruits, meat, shrimp, chicken, ducks, etc. and the vegetables, fruits are sold in a very affordable price. And you can hear many sounds in the market like the sellers or the vendors calling the people first by showing them discount and offers like buy one get one in the sense of packages and the crowded market scene in the morning looks so huge as the",99,26,13,5,3.9292929292929295,3.5
"So describing the favorite place of 9 is Vrindavan. First of all, we book our tickets and we go by a train to the Vrindavan. It is a very beautiful place and everyone must have to visit. Vrindavan is the place of Lord Krishna. The talking about local foods or dishes, so let's see which is made up of curd is very famous and I love so much. Other than that, there is no particular time or season. Holy is a special season and they play holy for a month. So yeah, this is all about Vrindavan.",110,25,16,7,3.590909090909091,3.0
"Makiwaratobi is watching football. I like watching football a lot because it gives me the thrill and passion. I enjoy football, football, football and life. There's not like I don't do to watch my team play. I go to the stadium every weekend when football season is on. I virtually live from football. I come with for my team some winter. I can't true my friends, my friends, the losing team. I mainly practice football. I play football with my friends. I play football a lot. It's my favorite of the, and I can't do it football. And the morning when I give my song or talk. It's virtually going to play football. Football is life. I enjoy doing it. I enjoy truly people. Football is such a beautiful game.",159,40,27,3,3.6289308176100628,3.0
"My favorite place is to visit Maka and Madhina. I am leaving currently in Ananda Poor. If we want to go to my favorite place to visit Maka and Madhina, it will take approximately 91 hours and 35 minutes by if we are driving in a car. The Maka and Madhina is located at the hija region of Saudi Arabia. The place of Maka and Madhina will give a very pleasant peace of the mind where the water will be a pure and the dates of Maka and Madhina, which we will eat was very, very sweet without sugarless and also sugar. And here the water will be a pure and the place will give a pleasant mind and relaxation mind to us. So, I want to visit this place. It gives a",144,35,21,6,3.6527777777777777,3.5
"Okay, during my stay at the resort I experience a perfect plan of reflections and adventure. Okay, there's what's so comfortable. I have a good bed and I could pull. But finally, we have a good time with my family. So then we stay here and we are close to the beach. So we can go there, we can go to the pool and then we can go to the boat. I don't know, it's so beautiful this place.",95,14,14,6,3.221052631578947,2.0
"Alright, my favorite destinations during holiday is go to abroad like for Hong Kong. So I always bring my niece to Hong Kong Disneyland and having a fun with that destination. It's a large, it's a well known tourist destination in Hong Kong. There is a lot of amusement park, there's a lot of food restaurant. And I can see all the kids are so very happy and having a bonding with their family and their eating outside, the restaurant and there is a lot of toys that they can buy them to their destinations. And they look up...",112,28,16,3,3.830357142857143,2.0
"My school take it home. It was very huge. One time, at the end of the year, we were playing with my school friends. We played a basketball and we played a basketball. I got hurt at the time. I got hurt on the next day. Then I took a birthday to burn my wound. And also we...",68,12,12,2,3.1911764705882355,2.0
"My favorite hobby is exploring abandoned places. It offers me a different perspective of the world and how it evolves, while also teaching me about the history of each abandoned places where I go. It's always very interesting to think about past life of each place and how people back then used to live. Some of my favorite hobbies is definitely gooning. It offers me a chance to get really high on crystal while enjoying hours while I relentlessly pleasure myself with one of my multiple pockets.",94,14,18,8,4.372340425531915,3.0
But my goal is to get some big company with a good position. This is really very important for me because of my family. They just trust me a lot and I also put a lot of efforts and I'm focused on it. And I know I feel some challenges like right now it's so much recession in the market. So no one's really hiring right now so it's going to be a tough one. And I would just like to be focused and determined by just studying daily and marking my goals. That's it.,107,13,21,6,3.439252336448598,3.5
"The best place, the best day of my life. The best day of my life is when I got a visa to start travelling to see the world. I was working as a product manager for my company in Kenya. Usually it's very hard for African students to get a visa.",57,14,9,5,3.3684210526315788,3.0
"Certainly, Air Boards speak typically first to the unique language. Let us describe what could be the scene on the airport. When I was walking to just checking my tickets and to board my flight, I saw that a man was sitting beside a lady, was reading the newspaper and flight attendants and agents communicate with coincide codes and phrases and showing efficient operations.",70,19,13,2,4.457142857142857,2.5
"I remember in primary school when we were given an opportunity to play in the school playground during our free time. It was such an amazing opportunity for us because we get to enjoy our youthful, our youthful, we get to know each other, we get to love, we get to know, we get to know dances, dances and also we get to know each other. It was such a lovely, lovely time for us to learn, to love and to love.",93,10,21,9,3.5161290322580645,3.0
I will describe my estate. I will describe it as pleasing in general. The place was well managed with a great attation to detail. Stuff had clear instructions and they act accordingly. Of course I couldn't help the man I earned inside me. I noticed some areas for improvement. For example in breakfast I will assign more people to the dining room. It seems many times the staff here manage to replying to the perfect tables. Or I will change the duration of the automatic lights and the courier seems for all the people they simply switch off too quickly.,110,22,17,7,4.1454545454545455,3.0
"My favorite holiday destination is Bali, Indonesia. The island off-right is here, perfect mix of beautiful beaches, flashland skips and rich culture. I love the seren temples, especially Olawa and Tanalore, which offers stunning sunset views. The local food is also amazing with its fresh ingredients and vibrant flavors. Bali's hospitality is something that really stands out with the locals being warm and welcoming. I enjoy the balance between adventure and relaxation there, whether it's exploring waterfalls or simply unwinding by the beach. And it's a place I always look forward to. And also I have recently went on a trip to Kerala and it was quite clean and amazing experience. I have visited beautiful.",133,32,23,12,4.496240601503759,3.0
"The best day of my life would be the moment I got the time to give opportunity to travel in Japan because my dream is really going to Japan to see Japan how it looks like in person. So that was the best day of my life because no one can get an opportunity to travel on that country. So for me, that's the best day of my life and I really thank for that.",80,17,13,3,3.4875,2.5
"It was a great time for me and my family. There were a lot of places that we could relax in and enjoy. And spending time with my family at the resort was such a blessing, not only for me, but for my children's as well. And the resort was full of vibrant atmosphere. We felt welcome and the accommodations are really great. Everything was convenient. Nothing was wearing us or nothing was setting us back into or out or from enjoying.",92,17,14,6,3.8260869565217392,3.5
"My favorite places, my favorite places, Mutti and Pradha. My experience is very good. I travel to the Mutti and Pradha through offers with my family and friends. I enjoy a lot in the Mutti and Pradha. I have a local food in the Mutti and Pradha in the hot chocolate, which is very sweeter than the honey. I experience it with very good many times. Yeah, there is a particular time of day or season when this place is magical, in the month of January February. Or December also we have a very big number of games during the high times in the Mutti. It is a very beautiful place one can visit.",128,32,11,12,3.734375,2.0
"So I want to be an influencer. I want to be an influencer. I give information to the people. I help them in many ways I can. So to be an influencer, we need to have a social account. So from there, we get to kind of people through social media. And through other sector. So we can ask us any queries or any queries. And we can answer them in a good way. So when they have the queries, we can reach out for help. And we can clear the queries within the span of time. So I want to be that.",118,19,18,5,3.26271186440678,2.5
"Dischool playground is full of happy, excited kids. Some play, running after the ball. Others are playing takes, trying not to get caught. Some kids are swinging high while others are jumping the rope. The place is full of laughter and fun. Dischool playground buzzes with life and energy. Some run across the grassy field. They are laughter and, sounds feeling the air. A group player scores, near by a cluster of kids. The playground is vibrant mix of color and movement.",97,27,19,7,4.041237113402062,4.5
"My life goal is to make a positive impact through educational empowerment, aiming to address systemic barriers and inequalities. Employees include equality to education, access equality education and socioeconomic disparities. I'm motivated by the belief that every step forward matters and by support of like-minded individuals and friends. My focus is on creating a lasting change for the brighter and more inclusive future, and future, including children.",76,25,10,7,5.157894736842105,4.0
"I like arts and crafts. I am a creative, practical person. I like doing things with my hands. I am an outgoing person. I like socializing, hanging out with friends. I enjoy being physically active and spend a lot of time playing sports on team. I really enjoy going to the gym because it keeps me fit. It gets me out of the house, you know. It's sociable. I have meet lots of new people and daily conversation with new people. It's not very expensive and anyone can do it. My habits are all active. I always enjoy painting and drawing because of my job is technical. It's good to spend time doing something completely different. I enjoy spending time making things like...",144,24,31,14,3.8194444444444446,3.0
"Well, when I saw, when I imagine about school playground, I imagine about slides and hexaws, where little children, where little children are playing and I also saw cricket, basketball, volleyball and many other sports and R P T A as well, that guy trained us on the varieties of sports, sports like Kabaddi and high jump, long jump. Also, I remind about the time when I play Kabaddi for my school team.",86,25,9,6,3.8488372093023258,2.0
"So in a train station I can describe the scene people who were or individuals who are falling in line for the ticket and some of those were trying to get inside the station and the others were waiting for the train to arrive. It is a busy day since it is work day. So people are walking fast, minding their own business and a means of those business of the station. There are still people who will guide you through your way or your destination.",91,20,17,3,3.956043956043956,3.0
"Staying at a resort is a relaxing and enjoyable experience. When you arrive, you check into a beautiful room. With a comfortable bed, you can spend your days logging by the poor enjoying delicious meals at the resort restaurant. Talking part is a fun activity like spa treatment sports, outreach, outstanding. The staff is a friendly and take care of everything. You can just relax and enjoy your locations. Whether you are with family or friends alone, stay hopeful, a perfect mix of luxury and fun. It provides so many enjoyable and memorable moments for the people who...",112,26,15,14,4.258928571428571,2.0
"A school playground, it's one of the safest places that children are supposed to be. Security is supposed to be more on that side because most of the time they spend their time being on the playground. And if they can happen there and there's no one there would be able to take care of them. So I believe that a lot of security should be provided for the children in order for them to be safe enough and to be guided whenever there's a situation that will need a grown up person's help.",103,18,22,5,3.8155339805825244,4.0
"Well, the topic is describe the scene of a school program. Usually in a school program we can see I'm in for sure the kids that are playing soccer in the soccer field and also if the school allows to play basketball and well the other side of the other place we can see that there is I mean the group of girls that are like go-zip girls you know and also the kids that are really more like relaxed boys and relaxed girls they only go outside and sit on the ground and sit on some places just to talk with her friends so just a school playground.",113,27,15,7,3.8672566371681416,2.5
"Basketball is my favorite sport. I like how it involves teamwork between the players and it feels good whenever I make a shot. Also I like how the pressure it gives whenever we are competing with the opponent, especially when the time is running out and the score is almost tight. It feels good when the team wins but it also feels good when we lose but we still are using that as our motivation to be better in the next games.",87,13,18,6,3.9770114942528734,4.5
"Describe the scene of a school playground. We are checking that there are many kids playing as well as there are many teachers paying attention to what these students are doing. For example, they are checking that they are playing in a good way, having fun or competing, but not being bullied or having any issues about confrontations. We see that the weather is really nice and there are good interactions among the students. We can see that they get along with each other really good.",94,17,21,7,4.26595744680851,3.0
"My favorite sport will be probably swimming because that is the first sport I learned because my mom wanted me to learn how to swim in just in case of any emergency because if you are in any case flying and they got forbids, the plane is crashing in the middle of the ocean and you have to swim or you are maybe in a boat and the boat is about to sink in and you have to swim too. So it is like a really necessary sport. Swimming I really like it and I think it is really refreshing. It is really healthy as well. I really like swimming.",116,14,25,4,3.689655172413793,3.0
"How we survive, we should present this with interest yet, much satisfaction and amusement. It is a kind of recreation, shelter from the searching, being the sun, and also get food from it. There are many kinds of hobbies, and we select one of them as for our will and mindset. Some have a hobby of collecting post-stall, some collecting interesting book of stories, some pet birds, but my hobby is gardening. I am much interested in gardening since my childhood. I like to see the green, bellberry grass, different color flowers and beautiful plants. So I have selected a piece of plant in my house and planted different kind of flowers. I have planted red rows, yellow and black rows plants and have arranged them one after another.",149,31,24,12,4.060402684563758,3.5
"Well, my stay at a resort first would be like the breakfast. I would have like a lot of fruits because you can eat whatever you want and I really love fruits. And then I would go to the pool all day, like to relax and play with my family. Then for lunch I would maybe take a shower, maybe not. And it's on pasta, I think. Then that evening I would spend my time relaxing and taking a shower to get ready for dinner because some resorts have like special restaurants with different types of food. And I always think it's interesting to go to them and eat the food.",124,21,20,4,3.653225806451613,3.0
"And the last weekend I went to my family to the Kuku resort. I enjoyed that experience because it was a beautiful resort. Even if we have in the front of us the sea, we have like a pool. Because I feel afraid to be on the sea, so I enjoyed it to be on the pool. And the meantime we have unlimited food on the bar station. It was beautiful because I was enjoying the time with my family eating all the food that I can. And even if you have a lot of some markets and I love to be on the markets, even if I was with my family.",122,22,19,4,3.377049180327869,2.5
"I don't have a particular place to visit on my favourite places to visit OOT and mostly beach places and I like to travel through bikes or trains and I like to travel through night rides. It really gives me a pleasant kind of feeling that makes me feel very happy. The dishes allow most during journeys, biryani and very light food and I don't take much food during journeys. The particular season are to visit places mostly summer or winter seasons and on those days the weather is the support the visitors to the places. So I like to most those kind of places.",113,28,18,8,4.053097345132743,2.5
"So, juta pandemik, sum people need to panic buying, that is why there is one. What that is why which cost the crowd that in the market and some people will need to buy their needs and their food for them to be able to sustain their needs specifically to the needs of their family. That is why there is only a sum. That is why there is a lot of crowded market and they need to gain all their foods necessarily that they need to supply for their self.",97,17,18,3,3.711340206185567,2.5
